Dist,Vel,Heading,Last
50.1656380625653,10.185916357881302,0.0,
50.67493388045936,10.185916357881302,0.0,
51.18422969835343,10.185916357881302,0.0,
51.69352551624749,10.185916357881302,0.0,
52.202821334141554,10.185916357881302,0.0,
52.71211715203562,10.185916357881302,0.0,
53.22141296992968,10.185916357881302,0.0,
53.730708787823744,10.185916357881302,0.0,
54.24000460571781,10.185916357881302,0.0,
54.74930042361187,10.185916357881302,0.0,
55.258596241505934,10.185916357881302,0.0,
55.7678920594,10.185916357881302,0.0,
56.27718787729406,10.185916357881302,0.0,
56.786483695188124,10.185916357881302,0.0,
57.29577951308219,10.185916357881302,0.0,
57.80507533097625,10.185916357881302,0.0,
58.314371148870315,10.185916357881302,0.0,
58.82366696676438,10.185916357881302,0.0,
59.33296278465844,10.185916357881302,0.0,
59.842258602552505,10.185916357881302,0.0,
60.35155442044657,10.185916357881302,0.0,
60.86085023834063,10.185916357881302,0.0,
61.370146056234695,10.185916357881302,0.0,
61.87944187412876,10.185916357881302,0.0,
62.38873769202282,10.185916357881302,0.0,
62.898033509916885,10.185916357881302,0.0,
63.40732932781095,10.185916357881302,0.0,
63.91662514570501,10.185916357881302,0.0,
64.42592096359908,10.185916357881302,0.0,
64.93521678149315,10.185916357881302,0.0,
65.44451259938722,10.185916357881302,0.0,
65.9538084172813,10.185916357881302,0.0,
66.46310423517536,10.185916357881302,0.0,
66.97240005306944,10.185916357881302,0.0,
67.4816958709635,10.185916357881302,0.0,
67.99099168885758,10.185916357881302,0.0,
68.50028750675165,10.185916357881302,0.0,
69.00958332464572,10.185916357881302,0.0,
69.51887914253979,10.185916357881302,0.0,
70.02817496043386,10.185916357881302,0.0,
70.53747077832793,10.185916357881302,0.0,
71.046766596222,10.185916357881302,0.0,
71.55606241411607,10.185916357881302,0.0,
72.06535823201014,10.185916357881302,0.0,
72.57465404990421,10.185916357881302,0.0,
73.08394986779828,10.185916357881302,0.0,
73.59324568569235,10.185916357881302,0.0,
74.10254150358642,10.185916357881302,0.0,
74.6118373214805,10.185916357881302,0.0,
75.12113313937456,10.185916357881302,0.0,
75.63042895726863,10.185916357881302,0.0,
76.1397247751627,10.185916357881302,0.0,
76.64902059305678,10.185916357881302,0.0,
77.15831641095085,10.185916357881302,0.0,
77.66761222884492,10.185916357881302,0.0,
78.17690804673899,10.185916357881302,0.0,
78.68620386463306,10.185916357881302,0.0,
79.19549968252713,10.185916357881302,0.0,
79.7047955004212,10.185916357881302,0.0,
80.21409131831527,10.185916357881302,0.0,
80.72338713620934,10.185916357881302,0.0,
81.23268295410341,10.185916357881302,0.0,
81.74197877199748,10.185916357881302,0.0,
82.25127458989155,10.185916357881302,0.0,
82.76057040778562,10.185916357881302,0.0,
83.26986622567969,10.185916357881302,0.0,
83.77916204357376,10.185916357881302,0.0,
84.28845786146783,10.185916357881302,0.0,
84.7977536793619,10.185916357881302,0.0,
85.30704949725597,10.185916357881302,0.0,
85.81634531515004,10.185916357881302,0.0,
86.32564113304412,10.185916357881302,0.0,
86.83493695093819,10.185916357881302,0.0,
87.34423276883226,10.185916357881302,0.0,
87.85352858672633,10.185916357881302,0.0,
88.3628244046204,10.185916357881302,0.0,
88.87212022251447,10.185916357881302,0.0,
89.38141604040854,10.185916357881302,0.0,
89.89071185830261,10.185916357881302,0.0,
90.40000767619668,10.185916357881302,0.0,
90.90930349409075,10.185916357881302,0.0,
91.41859931198482,10.185916357881302,0.0,
91.92789512987889,10.185916357881302,0.0,
92.43082475004928,10.058592403407829,0.0,
92.927388172496,9.931268448934315,0.0,
93.41758539721903,9.803944494460803,0.0,
93.9014164242184,9.676620539987288,0.0,
94.37888125349409,9.54929658551377,0.0,
94.8499798850461,9.421972631040257,0.0,
95.31471231887443,9.294648676566743,0.0,
95.7730785549791,9.167324722093225,0.0,
96.22507859336008,9.040000767619711,0.0,
96.67071243401739,8.912676813146199,0.0,
97.10998007695102,8.78535285867268,0.0,
97.54288152216098,8.658028904199167,0.0,
97.96941676964727,8.530704949725653,0.0,
98.38958581940987,8.403380995252135,0.0,
98.8033886714488,8.276057040778621,0.0,
99.21082532576406,8.148733086305107,0.0,
99.61189578235565,8.021409131831595,0.0,
100.00660004122355,7.894085177358076,0.0,
100.39493810236777,7.766761222884562,0.0,
100.77690996578832,7.639437268411049,0.0,
101.1525156314852,7.5121133139375305,0.0,
101.5217550994584,7.384789359464017,0.0,
101.88462836970793,7.257465404990503,0.0,
102.24113544223377,7.130141450516986,0.0,
102.59127631703595,7.002817496043472,0.0,
102.93505099411445,6.875493541569958,0.0,
103.27245947346927,6.748169587096441,0.0,
103.60350175510041,6.620845632622927,0.0,
103.92817783900789,6.493521678149413,0.0,
104.24648772519168,6.366197723675895,0.0,
104.5584314136518,6.238873769202382,0.0,
104.86400890438824,6.111549814728868,0.0,
105.16322019740102,5.98422586025535,0.0,
105.45606529269011,5.856901905781837,0.0,
105.74254419025553,5.729577951308323,0.0,
106.02265689009727,5.6022539968348095,0.0,
106.29640339221532,5.474930042361291,0.0,
106.56378369660972,5.347606087887778,0.0,
106.82479780328043,5.220282133414264,0.0,
107.07944571222747,5.092958178940746,0.0,
107.32772742345082,4.965634224467232,0.0,
107.56964293695052,4.838310269993719,0.0,
107.80519225272653,4.7109863155202,0.0,
108.03437537077886,4.583662361046687,0.0,
108.25719229110751,4.456338406573174,0.0,
108.4736430137125,4.329014452099655,0.0,
108.68372753859381,4.201690497626142,0.0,
108.88744586575145,4.074366543152628,0.0,
109.0847979951854,3.947042588679115,0.0,
109.27578392689567,3.819718634205597,0.0,
109.46040366088228,3.6923946797320832,0.0,
109.6386571971452,3.5650707252585696,0.0,
109.81054453568446,3.4377467707850515,0.0,
109.97606567650003,3.310422816311538,0.0,
110.13522061959193,3.1830988618380243,0.0,
110.28800936496016,3.055774907364506,0.0,
110.43443191260471,2.928450952890993,0.0,
110.57448826252558,2.8011269984174794,0.0,
110.70817841472278,2.6738030439439613,0.0,
110.8355023691963,2.5464790894704477,0.0,
110.95646012594615,2.419155134996934,0.0,
111.07105168497232,2.291831180523416,0.0,
111.17927704627482,2.1645072260499023,0.0,
111.28113620985364,2.0371832715763887,0.0,
111.37662917570879,1.9098593171028708,0.0,
111.46575594384025,1.7825353626293572,0.0,
111.54851651424804,1.6552114081558436,0.0,
111.62491088693216,1.5278874536823301,0.0,
111.6949390618926,1.400563499208812,0.0,
111.75860103912936,1.2732395447352984,0.0,
111.81589681864244,1.1459155902617848,0.0,
111.86682640043186,1.0185916357882667,0.0,
111.9113897844976,0.8912676813147532,0.0,
111.94958697083966,0.7639437268412397,0.0,
111.98141795945804,0.6366197723677216,0.0,
112.00688275035276,0.5092958178942081,0.0,
112.0259813435238,0.3819718634206945,0.0,
112.03871373897115,0.25464790894717637,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
